JD_TDB,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d,ax_au_d2,ay_au_d2,az_au_d2,r_au
2460739.5,41.65012816673567,6.703590369199314,17.51765483006153,0.01421403410225652,0.002120950192255353,0.006219784731237138,0.0,0.0,0.0,45.67865509062967
2460740.5,41.66434213605404,6.705711302940077,17.52387458754365,0.01421390456504866,0.002120917299447639,0.00621973023804341,0.0,0.0,0.0,45.694312012202396
2460741.5,41.67855597592661,6.70783220382005,17.53009429054784,0.01421377521032147,0.002120884472152698,0.006219675775502764,0.0,0.0,0.0,45.70996879181336
2460742.5,41.69276968653463,6.709953071909127,17.53631393910515,0.01421364603539761,0.002120851719072502,0.006219621344429048,0.0,0.0,0.0,45.72562542964828
2460743.5,41.70698326805596,6.71207390728563,17.54253353324749,0.0142135170361232,0.002120819048268948,0.006219566945721388,0.0,0.0,0.0,45.74128192589137
2460744.5,41.72119672066364,6.714194710035477,17.54875307300768,0.01421338820710292,0.002120786466863556,0.006219512580318149,0.0,0.0,0.0,45.756938280723936
2460745.5,41.73541004452482,6.716315480251162,17.55497255841954,0.01421325954199563,0.002120753980830736,0.006219458249152984,0.0,0.0,0.0,45.772594494323215
2460746.5,41.74962323979996,6.718436218030519,17.5611919895177,0.01421313103383387,0.002120721594891579,0.006219403953116915,0.0,0.0,0.0,45.78825056686147
2460747.5,41.76383630664237,6.720556923475476,17.56741136633775,0.01421300267533411,0.002120689312501695,0.006219349693028929,0.0,0.0,0.0,45.803906498505405
2460748.5,41.77804924519805,6.722677596690803,17.57363068891599,0.01421287445917234,0.002120657135916202,0.00621929546961607,0.0,0.0,0.0,45.81956228941577
2460749.5,41.79226205560578,6.724798237782978,17.57984995728942,0.01421274637820895,0.00212062506631036,0.006219241283502722,0.0,0.0,0.0,45.83521793974721
2460750.5,41.80647473799728,6.726918846859175,17.5860691714956,0.01421261842565671,0.002120593103933373,0.006219187135207823,0.0,0.0,0.0,45.85087344964828
2460751.5,41.82068729249778,6.729039424026422,17.59228833157258,0.01421249059519326,0.002120561248275551,0.006219133025148248,0.0,0.0,0.0,45.86652881926179
2460752.5,41.83489971922642,6.731159969390936,17.59850743755875,0.01421236288102385,0.002120529498233049,0.006219078953646569,0.0,0.0,0.0,45.88218404872497
2460753.5,41.84911201829684,6.733280483057585,17.60472648949281,0.01421223527790426,0.002120497852260107,0.006219024920941426,0.0,0.0,0.0,45.89783913817001
2460754.5,41.86332418981767,6.735400965129531,17.61094548741363,0.01421210778113309,0.002120466308501691,0.006218970927199125,0.0,0.0,0.0,45.91349408772432
2460755.5,41.87753623389315,6.737521415707978,17.61716443136023,0.01421198038652281,0.002120434864904691,0.0062189169725254,0.0,0.0,0.0,45.92914889751106
2460756.5,41.89174815062353,6.739641834892006,17.62338332137172,0.01421185309035776,0.002120403519306983,0.006218863056976591,0.0,0.0,0.0,45.944803567649515
2460757.5,41.90595994010557,6.741762222778522,17.62960215748723,0.014211725889345,0.002120372269506323,0.006218809180569805,0.0,0.0,0.0,45.960458098255444
2460758.5,41.92017160243296,6.743882579462222,17.6358209397459,0.01421159878056294,0.002120341113311403,0.00621875534329183,0.0,0.0,0.0,45.97611248944152
2460759.5,41.93438313769656,6.746002905035632,17.64203966818684,0.01421147176141095,0.002120310048577969,0.006218701545106738,0.0,0.0,0.0,45.99176674131748
2460760.5,41.94859454598487,6.748123199589173,17.64825834284913,0.01421134482956197,0.002120279073232817,0.006218647785962207,0.0,0.0,0.0,46.007420853990595
2460761.5,41.96280582738409,6.75024346321123,17.65447696377176,0.01421121798291942,0.002120248185288294,0.006218594065794679,0.0,0.0,0.0,46.02307482756572
2460762.5,41.97701698197848,6.75236369598825,17.66069553099369,0.01421109121957894,0.002120217382849536,0.006218540384533493,0.0,0.0,0.0,46.038728662145644
2460763.5,41.99122800985044,6.754483898004829,17.66691404455377,0.0142109645377949,0.002120186664116372,0.006218486742104105,0.0,0.0,0.0,46.05438235783111
2460764.5,42.00543891108071,6.756604069343815,17.67313250449082,0.01421083793595182,0.00212015602738139,0.006218433138430583,0.0,0.0,0.0,46.07003591472115
2460765.5,42.01964968574848,6.758724210086384,17.67935091084353,0.01421071141253995,0.002120125471025398,0.006218379573437478,0.0,0.0,0.0,46.085689332913034
2460766.5,42.03386033393146,6.760844320312144,17.68556926365056,0.01421058496613501,0.002120094993511167,0.006218326047051182,0.0,0.0,0.0,46.10134261250246
2460767.5,42.04807085570597,6.762964400099198,17.69178756295047,0.01421045859538113,0.002120064593376213,0.006218272559200904,0.0,0.0,0.0,46.1169957535836
2460768.5,42.06228125114701,6.765084449524224,17.69800580878178,0.01421033229897697,0.002120034269225117,0.00621821910981932,0.0,0.0,0.0,46.13264875624921
2460769.5,42.07649152032828,6.767204468662531,17.70422400118292,0.01421020607566414,0.002120004019721562,0.006218165698842992,0.0,0.0,0.0,46.1483016205906
2460770.5,42.0907016633223,6.769324457588122,17.71044214019225,0.01421007992421822,0.002119973843580817,0.006218112326212561,0.0,0.0,0.0,46.16395434669782
2460771.5,42.10491168020029,6.771444416373735,17.71666022584811,0.01420995384344112,0.002119943739562226,0.006218058991872842,0.0,0.0,0.0,46.179606934659525
2460772.5,42.11912157103234,6.773564345090886,17.72287825818875,0.01420982783215507,0.002119913706462292,0.006218005695772798,0.0,0.0,0.0,46.19525938456312
2460773.5,42.13333133588736,6.775684243809907,17.72909623725239,0.01420970188919782,0.002119883743107918,0.006217952437865415,0.0,0.0,0.0,46.21091169649479
2460774.5,42.14754097483313,6.777804112599967,17.73531416307719,0.01420957601341914,0.002119853848350719,0.006217899218107554,0.0,0.0,0.0,46.22656387053942
2460775.5,42.16175048793622,6.779923951529097,17.7415320357013,0.01420945020367775,0.00211982402106123,0.006217846036459742,0.0,0.0,0.0,46.242215906780714
2460776.5,42.17595987526212,6.782043760664205,17.7477498551628,0.01420932445883892,0.002119794260123737,0.006217792892885953,0.0,0.0,0.0,46.257867805301146
2460777.5,42.19016913687516,6.784163540071095,17.75396762149975,0.01420919877777281,0.002119764564431675,0.006217739787353373,0.0,0.0,0.0,46.27351956618196
2460778.5,42.20437827283855,6.786283289814451,17.76018533475018,0.01420907315935314,0.002119734932883179,0.006217686719832128,0.0,0.0,0.0,46.289171189503236
2460779.5,42.21858728321437,6.788403009957872,17.76640299495208,0.01420894760245612,0.002119705364377325,0.006217633690295067,0.0,0.0,0.0,46.30482267534385
2460780.5,42.23279616806359,6.790522700563854,17.77262060214342,0.01420882210595957,0.002119675857810175,0.006217580698717486,0.0,0.0,0.0,46.32047402378145
2460781.5,42.24700492744604,6.79264236169377,17.77883815636216,0.01420869666874233,0.00211964641207143,0.006217527745076886,0.0,0.0,0.0,46.33612523489255
2460782.5,42.26121356142047,6.794761993407897,17.78505565764621,0.01420857128968382,0.002119617026041112,0.006217474829352718,0.0,0.0,0.0,46.351776308752434
2460783.5,42.27542207004443,6.796881595765377,17.79127310603349,0.01420844596766348,0.002119587698586491,0.00621742195152615,0.0,0.0,0.0,46.367427245435174
2460784.5,42.28963045337443,6.799001168824213,17.79749050156189,0.01420832070156054,0.002119558428558935,0.006217369111579808,0.0,0.0,0.0,46.383078045013704
