JD_TDB,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d,ax_au_d2,ay_au_d2,az_au_d2,r_au
2460860.5,0.06534239237981125,-34.37982521453036,-20.48647924819286,0.001087492048456059,-0.01666949862475552,-0.009121014426248375,0.0,0.0,0.0,40.020900582027586
2460861.5,0.06642988350734419,-34.39649463837348,-20.49560021523143,0.001087490202745379,-0.01666934909165725,-0.009120919666140799,0.0,0.0,0.0,40.039891165182674
2460862.5,0.0675173727777729,-34.41316391277411,-20.50472108755561,0.00108748833444733,-0.01666919973987191,-0.009120824997412073,0.0,0.0,0.0,40.058881611467044
2460863.5,0.06860486016910897,-34.4298330379139,-20.51384186525672,0.001087486444759474,-0.01666905057008713,-0.009120730420037455,0.0,0.0,0.0,40.07787192102677
2460864.5,0.06969234566055998,-34.44650201397516,-20.52296254842612,0.001087484534875806,-0.01666890158292027,-0.009120635933987726,0.0,0.0,0.0,40.09686209400856
2460865.5,0.0707798292325245,-34.4631708411408,-20.53208313715513,0.00108748260598358,-0.0166687527789235,-0.009120541539229358,0.0,0.0,0.0,40.11585213055973
2460866.5,0.0718673108665837,-34.47983951959423,-20.54120363153501,0.001087480659260583,-0.01666860415858858,-0.009120447235724699,0.0,0.0,0.0,40.13484203082815
2460867.5,0.07295479054549087,-34.49650804951934,-20.55032403165697,0.001087478695872681,-0.01666845572235122,-0.009120353023432145,0.0,0.0,0.0,40.153831794962166
2460868.5,0.0740422682531582,-34.51317643110043,-20.55944433761226,0.001087476716971662,-0.01666830747059532,-0.009120258902306319,0.0,0.0,0.0,40.17282142311056
2460869.5,0.07512974397464192,-34.52984466452214,-20.56856454949197,0.001087474723693255,-0.01666815940365693,-0.009120164872298267,0.0,0.0,0.0,40.1918109154225
2460870.5,0.07621721769612513,-34.54651274996944,-20.5776846673872,0.001087472717155253,-0.01666801152182801,-0.009120070933355613,0.0,0.0,0.0,40.210800272047514
2460871.5,0.07730468940489896,-34.56318068762759,-20.58680469138902,0.001087470698455916,-0.01666786382536033,-0.009119977085422792,0.0,0.0,0.0,40.229789493135485
2460872.5,0.0783921590893424,-34.57984847768202,-20.59592462158837,0.001087468668672118,-0.01666771631446886,-0.00911988332844117,0.0,0.0,0.0,40.24877857883645
2460873.5,0.07947962673889998,-34.59651612031844,-20.60504445807619,0.001087466628857851,-0.01666756898933556,-0.00911978966234927,0.0,0.0,0.0,40.26776752930086
2460874.5,0.08056709234405811,-34.61318361572266,-20.61416420094334,0.001087464580042668,-0.01666742185011311,-0.009119696087082955,0.0,0.0,0.0,40.286756344679254
2460875.5,0.08165455589631986,-34.62985096408068,-20.62328385028061,0.00108746252323017,-0.01666727489692876,-0.009119602602575638,0.0,0.0,0.0,40.305745025122455
2460876.5,0.08274201738817845,-34.64651816557857,-20.63240340617873,0.001087460459396445,-0.01666712812988831,-0.009119509208758503,0.0,0.0,0.0,40.32473357078138
2460877.5,0.08382947681308862,-34.66318522040254,-20.64152286872834,0.001087458389488932,-0.01666698154908033,-0.009119415905560757,0.0,0.0,0.0,40.343721981807164
2460878.5,0.08491693416543775,-34.67985212873884,-20.65064223802003,0.001087456314424655,-0.01666683515458072,-0.009119322692909904,0.0,0.0,0.0,40.36271025835104
2460879.5,0.08600438944051457,-34.69651889077382,-20.65976151414432,0.001087454235089215,-0.01666668894645759,-0.009119229570732038,0.0,0.0,0.0,40.38169840056441
2460880.5,0.08709184263447721,-34.7131855066939,-20.66888069719163,0.001087452152335763,-0.01666654292477667,-0.009119136538952254,0.0,0.0,0.0,40.400686408598766
2460881.5,0.0881792937443204,-34.72985197668554,-20.67799978725233,0.001087450066984075,-0.01666639708960716,-0.009119043597495047,0.0,0.0,0.0,40.419674282605754
2460882.5,0.08926674276784176,-34.74651830093531,-20.6871187844167,0.001087447979819879,-0.0166662514410282,-0.009118950746284812,0.0,0.0,0.0,40.43866202273714
2460883.5,0.09035418970360727,-34.76318447962983,-20.69623768877496,0.001087445891595239,-0.01666610597913599,-0.009118857985246488,0.0,0.0,0.0,40.457649629144825
2460884.5,0.09144163455091844,-34.77985051295585,-20.70535650041722,0.001087443803028157,-0.01666596070405177,-0.009118765314306188,0.0,0.0,0.0,40.47663710198088
2460885.5,0.09252907730977826,-34.79651640110025,-20.71447521943358,0.001087441714804162,-0.0166658156159306,-0.009118672733392102,0.0,0.0,0.0,40.495624441397545
2460886.5,0.09361651798085985,-34.8131821442501,-20.723593845914,0.001087439627578457,-0.01666567071497103,-0.009118580242435479,0.0,0.0,0.0,40.514611647547326
2460887.5,0.09470395656547749,-34.82984774259267,-20.73271237994842,0.001087437541978933,-0.01666552600142589,-0.009118487841371821,0.0,0.0,0.0,40.533598720582944
2460888.5,0.09579139306556177,-34.84651319631552,-20.74183082162669,0.001087435458610916,-0.01666538147561419,-0.009118395530142296,0.0,0.0,0.0,40.55258566065744
2460889.5,0.09687882748363986,-34.8631785056066,-20.75094917103863,0.001087433378064044,-0.01666523713793314,-0.009118303308695381,0.0,0.0,0.0,40.571572467924305
2460890.5,0.09796625982282438,-34.87984367065427,-20.760067428274,0.001087431300920855,-0.01666509298887304,-0.00911821117698886,0.0,0.0,0.0,40.59055914253741
2460891.5,0.09905369008681177,-34.89650869164743,-20.76918559342251,0.001087429227768887,-0.01666494902903112,-0.009118119134992095,0.0,0.0,0.0,40.60954568465121
2460892.5,0.1001411182798947,-34.91317356877563,-20.77830366657388,0.001087427159216079,-0.01666480525912671,-0.009118027182688665,0.0,0.0,0.0,40.628532094420805
2460893.5,0.101228544406992,-34.92983830222928,-20.7874216478178,0.001087425095910617,-0.01666466168001707,-0.009117935320079509,0.0,0.0,0.0,40.647518372002125
2460894.5,0.1023159684737011,-34.9465028921996,-20.79653953724394,0.001087423038564778,-0.01666451829271112,-0.009117843547186243,0.0,0.0,0.0,40.666504517551914
2460895.5,0.103403390486376,-34.96316733887902,-20.80565733494208,0.001087420987986543,-0.01666437509838404,-0.009117751864055236,0.0,0.0,0.0,40.685490531228076
2460896.5,0.1044908104522417,-34.97983164246115,-20.814775041002,0.00108741894511668,-0.01666423209838754,-0.009117660270761871,0.0,0.0,0.0,40.70447641318968
2460897.5,0.1055782283795488,-34.99649580314108,-20.8238926555136,0.001087416911072804,-0.01666408929425596,-0.00911756876741509,0.0,0.0,0.0,40.7234621635972
2460898.5,0.1066656442777753,-35.01315982111552,-20.83301017856686,0.001087414887202437,-0.01666394668770592,-0.00911747735416222,0.0,0.0,0.0,40.74244778261264
2460899.5,0.1077530581578871,-35.02982369658299,-20.842127610252,0.001087412875144436,-0.01666380428062638,-0.009117386031193813,0.0,0.0,0.0,40.76143327039983
2460900.5,0.1088404700326621,-35.04648742974393,-20.85124495065941,0.001087410876895605,-0.01666366207505659,-0.009117294798747923,0.0,0.0,0.0,40.78041862712441
2460901.5,0.1099278799170854,-35.06315102080097,-20.86036219987977,0.001087408894885627,-0.01666352007314594,-0.00911720365711371,0.0,0.0,0.0,40.79940385295418
2460902.5,0.1110152878288194,-35.07981446995884,-20.86947935800403,0.001087406932053296,-0.01666337827709393,-0.009117112606633527,0.0,0.0,0.0,40.81838894805895
2460903.5,0.1121026937887515,-35.0964777774245,-20.87859642512355,0.001087404991921191,-0.01666323668906457,-0.00911702164770273,0.0,0.0,0.0,40.837373912610836
2460904.5,0.1131900978216112,-35.11314094340699,-20.8877134013301,0.001087403078660868,-0.01666309531107242,-0.009116930780766372,0.0,0.0,0.0,40.85635874678401
